0,0.04744916,0.03546781,0.0297341845,0.0132428895,0.017887595,0.0222666,0.01255434,0.01208757,0.012378435,0.00680951499999998,0.014350585,0.016348745,0.01467258,0.022990545,0.02105138,0.015985395,0.02720342,0.01768676,0.02064089,0.01805859,0.02202181,0.011018105,0.0123716035,0.0125018385,0.00717315499999997,0.00901532999999999,0.016644775,0.01899103175,0.02406312675,0.01032768,0.00940140499999995,0.026423415,0.01658915,0.00870593500000002,0.00625941999999998,0.0133937295,0.00845586849999999,0.022348663,0.00646909499999999,0.00882058499999998,0.00807653500000003,0.011450079,0.012330854,0.00807958499999996,0.007765715,0.017019895,0.013131525,0.012146245,0.0137411,0.00793734000000003,0.0121853,0.00620523000000001,0.01215317,0.04391575,0.049437195,0.00931872999999998,0.00970755,0.01463688,0.014388102,0.015776582,0.00899061999999999,0.0132568655,0.0111841405,0.012072915,0.013277055,0.011235835,0.00530260499999999,0.005521465,0.014445565,0.011956905,0.011516455,0.01951455,0.021766965,0.0085296,0.0159673895,0.014530685,0.017462785,0.00877372000000003,0.00934167699999998,0.027864397,0.021509965,0.015818435825,0.020465372825,0.01762838755,0.01458366445,0.00551914999999997,0.01319333,0.016098235,0.00827783299999999,0.013545667,0.012131619,0.00879438599999999,0.00764815999999998,0.012526055,0.02242999425,0.01685480925,0.01107428,0.015730145,0.00706289000000001,0.010500055,0.00899272500000002,0.00824625999999996,0.018261916,0.00913306049999998,0.014308632,0.00930555149999999,0.01407219,0.014159915,0.0139861845,0.0123767305,0.0307325705,0.01522537,0.0101641455,0.0197212,0.0105502005,0.0128604095,0.0172761,0.012660635,0.017247765,0.00512273999999999,0.015657785,0.00767116000000004,0.02735810705,0.02797752295,0.0249570975,0.00959918750000001,0.00513450500000003,0.0119537325,0.0267607675,0.04912815,0.05028871,0.02991959,0.01324163,0.00907808200000002,0.013916607,0.01977269,0.016964125,0.01140072,0.0172863,0.02947967165,0.01717202835,0.024989155,0.0127303165,0.0119696665,0.01195311,0.03064162,0.016130145,0.01523931,0.014035545,0.00927162000000002,0.01172158,0.011495015,0.013824797,0.019791117,0.01316668,0.0193096,0.0183208,0.0167619945,0.00662477500000001,0.00322369999999997,0.0120379945,0.00922717499999999,0.010929023,0.016338571,0.012337878,0.01253784,0.03495662,0.026389265,0.03409423,0.07267002,0.022161995,0.021755133,0.044382228,0.024773755,0.029508055,0.01419214,0.014532015,0.012070445,0.014306463,0.018066638,0.01212052,0.013540095,0.020599785,0.016863535,0.01676186,0.022395105,0.013116355,0.017844725,0.016785145,0.0182595105,0.0234563295,0.01295238,0.01193549,0.01524353,0.013782435,0.01047406,0.00885156499999996,0.012513985,0.0242734595,0.021155018,0.0173451225,0.00994800500000003,0.00865022499999998,0.026524255,0.010043683,0.010377518,0.00784573999999999,0.012771085,0.030986635,0.071319515,0.018878125,0.02242286,0.02120078,0.0189853,0.00847639499999999,0.011911335,0.02342027,0.01366485,0.014245635,0.016843685,0.020141605,0.013458885,0.010263655,0.00901439999999999,0.013224133,0.015224962,0.00798797499999998,0.02707657,0.023295005,0.00929319999999998,0.02444377,0.01352129,0.027380255,0.024182221,0.021327299,0.00784212999999998,0.01637554,0.012589005,0.00746091,0.00526820000000001,0.00937130999999998,0.04411687,0.01587596,0.036309525,0.012834235,0.012863605,0.017696845,0.01363335,0.026460355,0.024759095,0.022549626,0.017497121,0.01337968,0.017232875,0.00972130000000001,0.011443625,0.01905542,0.045669425,0.01815271,0.018787965,0.018953105,0.00717872,0.00593201999999998,0.012384315,0.00986213999999998,0.047144955,0.0288086,0.00805300499999999,0.027535505,0.02354985,0.021200355,0.027170685,0.0207126585,0.0155000585,0.00889465000000001,0.02135296,0.01185083,0.013160849,0.00790574599999997,0.01694562,0.0277153,0.01066218,0.00419852900000001,0.041131066,0.032060495,0.011058335,0.02163225,0.017842265,0.022464265,0.034272075,0.017873685,0.01122478,0.021471675,0.013769615,0.01072591,0.00822307500000003,0.00489584000000002,0.016758745,0.021247868,0.020491217,0.020641235,0.00585165999999997,0.00664489,0.00732322400000001,0.015585726,0.0186860655,0.0451071355,0.050052715,0.063391375,0.0146513725,0.0212748775,0.018939935,0.008657554,0.010960134,0.008582715,0.014582635,0.052121465,0.03864637,0.01179568,0.00943588000000001,0.0157215615,0.0253928365,0.006683895,0.01428155,0.013466995,0.019413145,0.01184868,0.00788323,0.015180515,0.0160381,0.0151228095,0.0165792895,0.011914919,0.00849176399999999,0.01170911,0.01669873,0.00800668999999999,0.00975933500000001,0.014055431,0.012959991,0.01039644,0.01248409,0.0101709165,0.016719987,0.0116973105,0.00845041049999999,0.0124110225,0.019275824,0.07045121,0.0215407055,0.0073710455,0.023659445,0.012935765,0.00793952499999999,0.015719355,0.01468866,0.010257025,0.01493539,0.02197855,0.030371015,0.0100898,0.01483863,0.01316698,0.016494635,0.014302645,0.018853245,0.0224331,0.009504895,0.00927222000000002,0.015332255,0.02142399,0.01897285,0.0270789385,0.056715805,0.073801925,0.05374673,0.0340757,0.02996435,0.011700085,0.01783971,0.0242395,0.02607362,0.065334455,0.028974855,0.03668318,0.00898910499999998,0.02815229,0.071224505,0.038197795,0.072280337,0.071677067,0.040638055,0.019321255,0.024207685,0.013381415,0.01407975,0.006879585,0.014808415,0.023335315,0.011288775,0.01009219,0.00425264500000002,0.0169343,0.060867785,0.014596794,0.023868675,0.02384048,0.03406994,0.01602212,0.014114725,0.0210722075,0.0197971925,0.0262271845,0.0255944055,0.00755178100000002,0.023001455,0.00921383500000003,0.01169449,0.009063885,0.04047,0.035096885,0.017335185,0.02018336,0.029130465,0.034150475,0.028497154,0.0201653125,0.0201475665,0.020904608,0.015483705,0.02007269,0.01542056,0.021229375,0.017353085,0.012163805,0.01970085,0.02567574,0.024511445,0.02516726,0.02531769,0.01211146,0.014914345,0.020668615,0.017691385,0.025641345,0.03503076,0.047691875,0.02481285,0.070960075,0.0209990665,0.0279613785,0.03398911,0.02357286,0.010289705,0.00941639649999999,0.00798428149999998,0.012950735,0.01240652,0.01314052,0.00987538,0.02841736,0.013830345,0.02708774,0.02097653,0.02857938,0.01875652,0.01317745,0.023059935,0.04288574,0.0217844705,0.0147168705,0.01106106,0.00667727499999999,0.016075955,0.020834795,0.030722825,0.029647495,0.012618505,0.019039965,0.0123289476,0.00998227560000001,0.017461697,0.031002675,0.03920079,0.05805827,0.05453081,0.014824578,0.014198508,0.012521805,0.02505005,0.022019835,0.025495585,0.0159829,0.017099855,0.02974432,0.0169239695,0.0102210245,0.067965235,0.034820909,0.04398474,0.04873102,0.025653338,0.026837838,0.01195804,0.014873904,0.014673209,0.01570052,0.014503825,0.0139154,0.013963275,0.019169035,0.018423975,0.02543652,0.0248313095,0.0165409595,0.01213727,0.0248826,0.0277352515,0.0137694585,0.064135776,0.032782779,0.027677304,0.012200374,0.019512987,0.015677755,0.013154132,0.014782447,0.00830980999999998,0.010875945,0.020191935,0.00987370499999999,0.0107349655,0.0167928845,0.00841446500000001,0.01613886,0.013479445,0.024282415,0.03856424,0.01699871,0.00879530499999999,0.012098105,0.016955545,0.05193252,0.03925601,0.045454895,0.04941223,0.04040874,0.02884047,0.01768968,0.027963485,0.024333375,0.015684965,0.01216047,0.074443025,0.022675185,0.01841737,0.00832759500000001,0.0171114845,0.010719115,0.0125811405,0.0112025405,0.0072572415,0.01197513,0.01629027,0.017170961,0.017726981,0.0163116125,0.0218062325,0.013230175,0.016186035,0.00907126000000002,0.01296987,0.00869514499999997,0.022441985,0.01848873,0.01424702,0.024492012,0.020297003,0.018841955,0.0232741195,0.0170853545,0.00707752,0.0240030358,0.0111967863,0.00909269850000001,0.00874317599999997,0.00736077799999998,0.00963911,0.011056289,0.013473712,0.00915170499999998,0.014631942,0.0230411151,0.0175198976,0.0246225475,0.027551012,0.01889089,0.026153096,0.023432996,0.010165135,0.0253419866,0.0179291366,0.01773074,0.00923829400000002,0.014484159,0.010403065,0.00405058,0.00782574999999999,0.00956775,0.02224078,0.0129549655,0.0221390975,0.010897864,0.00953839099999999,0.010217543,0.013590363,0.02375691,0.027700615,0.00879337500000002,0.016040294,0.018584668,0.011900114,0.029422316,0.021137997,0.0135943643,0.0153583153,0.017833143,0.00655329650000001,0.0106310415,0.019648925,0.0313203035,0.0274998807,0.0042030318,0.0162099864,0.016118363,0.031729656,0.009472689,0.01669555,0.02304363,0.015370146,0.024254591,0.013389935,0.031351226,0.012777061,0.043837995,0.071368499,0.0178382855,0.0157021725,0.028939624,0.0228228089,0.0115243099,0.015267052,0.0235449905,0.0209078295,0.039180615,0.019533915,0.01422724,0.023465225,0.018218555,0.05713744,0.038879308,0.017293653,0.030103286,0.01842505,0.017815655,0.006346505,0.02792806,0.02244838,0.00805568500000001,0.00911331500000001,0.02231642,0.044520015,0.0333469,0.04363568,0.020119724,0.020313899,0.016912582,0.012910923,0.015503621,0.003987562,0.007421437,0.03363978,0.010899409,0.015060724,0.018532926,0.037007403,0.022730088,0.010897305,0.00920421500000001,0.02305669,0.00921872,0.00907077,0.013742485,0.023387395,0.014914639,0.0112326337,0.0140655347,0.019489654,0.035258952,0.023344911,0.011424276,0.016140758,0.0254929735,0.0585784935,0.043961185,0.00972872,0.01498735,0.007880455,0.01038472,0.014438365,0.011423475,0.01672456,0.0108423475,0.0268617905,0.055200433,0.024932375,0.01232125,0.00789128,0.048075036,0.02793735,0.02215008,0.02302625,0.01308357,0.02035642,0.01967974,0.027746901,0.008570286,0.021375075,0.0192990615,0.0077816356,0.0052622429,0.020754815,0.01944111,0.026828685,0.02159396,0.021253746,0.026578201,0.01252105,0.02956699,0.017240135,0.071819197,0.054469317,0.042005191,0.01303296,0.0241909,0.01337235,0.00727401,0.01370702,0.048025185,0.020980835,0.01743378,0.01346844,0.036535085,0.020084575,0.02622821,0.04060195,0.01661487,0.02747386,0.02776216,0.015877785,0.036208685,0.019595072,0.00670910199999999,0.018777025,0.01051167,0.021457925,0.026068575,0.01609417,0.014807975,0.012373285,0.010699464,0.015516529,0.01261269,0.030501002,0.032486204,0.0126865127,0.00938146870000001,0.012879745,0.014318593,0.004980706,0.010157197,0.021347439,0.0222694745,0.014637666895,0.017105517605,0.012428945,0.012946445,0.02570073,0.01110725,0.02061794,0.006490275,0.012502368,0.024866168,0.013172149,0.01358467,0.0225775,0.01853045,0.02327261,0.01849661,0.024738013,0.041076462,0.022979682,0.03053669,0.047420773,0.03221139,0.026073295,0.03516353,0.0161282897,0.0337749137,0.03224765,0.01541496,0.040782195,0.024973318,0.011921017,0.014239326,0.025676895,0.02508703,0.02655907,0.01363303,0.01493296,0.0510073,0.014538165,0.03580226,0.03193926,0.029685865,0.025356315,0.0313106405,0.0276377305,0.02607494,0.02634364795,0.02221265895,0.009179981,0.010944771,0.012641034,0.00781061,0.01405274,0.01913904,0.00969209,0.027835835,0.0104137695,0.004265061,0.0098340945,0.006714205,0.0084956095,0.010238808,0.0103722695,0.020943804,0.020972988,0.006454678,0.0114614703,0.00844169025,0.0129775027,0.01892299575,0.014866712,0.01116854,0.020721085,0.019421328,0.01735848,0.015930527,0.018799432,0.0464034,0.02621492,0.0504755,0.01264529,0.01513214,0.022141385,0.02252803,0.00966149,0.0180748065,0.01152759,0.0085547025,0.008585797,0.0088535705,0.0131687555,0.01299861,0.00798558,0.006960155,0.02136134,0.010273874,0.0039311225,0.0138562135,0.00830924500000001,0.052376035,0.0437334155,0.0208306555,0.02239517,0.012754433,0.017407348,0.013094572,0.016449557,0.011680993,0.010568149,0.009345974,0.016232928,0.00676364,0.013705287,0.017889502,0.012620017,0.015133938,0.00942401,0.009697693,0.015572563,0.01796439,0.01416934,0.01576616,0.010148865,0.012696045,0.02406945,0.01640992,0.005901575,0.007865054,0.012241659,0.0146231705,0.0094148955,0.01208913445,0.00792696104999999,0.0071253255,0.008866495,0.032531984,0.027282206,0.039716665,0.02555168,0.03395721,0.06997425,0.01499916,0.0144556765,0.0074441885,0.0184284,0.02290553,0.014388249,0.020741969,0.02880334,0.013727002,0.00893314,0.013629285,0.01493956,0.01401476,0.01236347,0.019982585,0.0242773005,0.0149587555,0.01019264,0.03049681,0.0207722355,0.01233532035,0.01256278415,0.01971144,0.01247419,0.0112185935,0.0089905885,0.014348263,0.007719724,0.007317778,0.004632968,0.014426651,0.01989156,0.034513055,0.023225465,0.014472365,0.0199825865,0.0064642415,0.02317196,0.0171799365,0.0086192525,0.011506846,0.0174390175,0.0205415475,0.019962356,0.04673525,0.06740603,0.030295412,0.012902112,0.00701452,0.01248649,0.017028035,0.018690635,0.020472495,0.0160983605,0.0211108055,0.02435372,0.028385534,0.017453884,0.01067853,0.014130635,0.018042625,0.01133891,0.0144532,0.0332879765,0.0193673585,0.02366841,0.020689945,0.018121175,0.012010885,0.00877132,0.010022095,0.00809503,0.0357429753,0.0190729867,0.012764418,0.039306486,0.033023575,0.03451917,0.050825955,0.0527041335,0.018137515,0.02265411,0.037030475,0.011569105,0.0117283,0.019068667,0.011357502,0.03609158,0.038776915,0.011719805,0.007694695,0.011228965,0.007497545,0.00380156,0.008081753,0.005900128,0.013542875,0.00875278,0.00426194499999999,0.00561264,0.00640370500000001,0.009830925,0.01344993,0.011156215,0.042396475,0.0190562375,0.0250074205,0.041897768,0.0127657535,0.0117105085,0.0147736817,0.0078614027,0.0151653105,0.0111088895,0.009711507,0.011885328,0.007681147,0.005768961,0.0103405915,0.0175227845,0.013969116,0.018460365,0.0165624325,0.0285592675,0.012584455,0.029440275,0.014665118,0.032737007,0.02171509,0.00648441000000001,0.02123455,0.010228725,0.0149797715,0.0346293225,0.015280451,0.020911136,0.010190554,0.018178843,0.042081553,0.02353584,0.00759972,0.022429185,0.016134755,0.01174707,0.01549316,0.019353787,0.015018232,0.014950977,0.016717902,0.01456127,0.00716892,0.0266451305,0.0246105055,0.032855949,0.029667804,0.014303115,0.03234744,0.023429165,0.059280775,0.05138301,0.046588735,0.013532575,0.016754505,0.012160005,0.014219855,0.06577707,0.039196185,0.011953585,0.01386663,0.012906405,0.01779823,0.017887525,0.0115038094,0.00763211440000001,0.00849937499999999,0.01507252,0.06131649,0.0319248913,0.05109625,0.033777645,0.012805971,0.035679231,0.00884955,0.0483017517,0.0166136987,0.0208568405,0.0146453635,0.008145588,0.007239078,0.011515916,0.017905072,0.023876102,0.029155024,0.00755544,0.0098228177,0.0228826627,0.018205209,0.023433676,0.019851335,0.018738274,0.020605335,0.02790257,0.026793934,0.011935064,0.012600865,0.0193564692,0.07086657,0.017821405,0.00672816000000001,0.017015018,0.00909087299999999,0.019545105,0.02051026,0.019143595,0.012513995,0.0156143,0.00440447,0.00794267399999999,0.016639782,0.0734296565,0.0269528335,0.04761637,0.039056732,0.013744369,0.016106778,0.006662389,0.007139717,0.0123798695,0.0177377575,0.07228438,0.031659065,0.011908915,0.021203495,0.01109365,0.02042777,0.01194913,0.010540735,0.022960725,0.006940595,0.02001467,0.01128955,0.009771275,0.0131000055,0.0116470555,0.01417333,0.00469492,0.00926368,0.023745875,0.01276453,0.06385975,0.02380707,0.02388425,0.0263498,0.024576735,0.01829553,0.04207419,0.048736085,0.03142898,0.01702862,0.015948615,0.00982407,0.011107905,0.012757125,0.04431380295,0.01360108295,0.0321900585,0.0111970035,0.00471651,0.00835221,0.008666892,0.010965382,0.014989388,0.014682163,0.05004454,0.04455874,0.05860412,0.025015838,0.011992802,0.01739964,0.0252888395,0.0107821655,0.017567647,0.012155998,0.017567935,0.01401807,0.010362993,0.004849318,0.015725847,0.014173092,0.013174687,0.004954365,0.04892422906,0.0642217,0.034755515,0.037665995,0.01230011,0.010893445,0.012581455,0.010478725,0.00917007,0.0120211455,0.0154338455,0.01231825,0.01441084,0.016534155,0.00897299,0.01692227,0.014111525,0.0101274095,0.022214359,0.0080943435,0.004978466,0.012515328,0.0127602315,0.0318350825,0.006707104,0.020138986,0.021522225,0.0342859,0.027807865,0.047672616,0.011111795,0.041243595,0.025388545,0.01504291,0.01846321,0.01200508,0.00469501,0.0095016785,0.006211075,0.0261206915,0.02207313,0.025614855,0.04385925,0.02407265,0.01670655,0.00966052,0.02259177,0.0254782455,0.0134553355,0.027472797,0.018367517,0.006917015,0.009270365,0.02151805,0.020274665,0.008306465,0.0697913975,0.05607304,0.009780335,0.01837277,0.01463617,0.01551536,0.02269235,0.02006801,0.01917344,0.01526513,0.011278154,0.00356111599999999,0.021895275,0.054296145,0.027117855,0.010930661,0.011547063,0.00872635649999999,0.0136857185,0.01645555,0.015879565,0.01508643,0.01297264,0.021955595,0.024635035,0.054549365,0.024165945,0.018130745,0.022423785,0.01358896,0.01624441,0.00760135,0.01675252,0.00830633,0.02001516,0.01720476,0.01122005,0.068021982,0.03946612,0.04140322,0.03247726,0.02096691,0.01176973,0.01223659,0.026308315,0.031749765,0.03166411,0.02374885,0.01253915,0.04553461,0.04786539,0.036521825,0.031420895,0.02871658,0.036376575,0.015536275,0.0122368,0.01084755,0.016613655,0.019881525,0.018037325,0.009980385,0.014713215,0.01721055,0.01201313,0.018271095,0.01152854,0.01718461,0.03420812,0.007921225,0.013082875,0.02595306,0.057823625,0.019283945,0.0108144195,0.0166168695,0.01010355,0.0262481455,0.0177967715,0.00989363499999999,0.013338406,0.012886489,0.00952731055000001,0.00663758345,0.008418906,0.01836743,0.00932339500000001,0.00723738,0.01155728,0.015093455,0.019401941,0.008302183,0.011226132,0.05114825,0.056799575,0.01149452,0.016053145,0.019823888,0.017234748,0.02425559,0.025017958,0.021574812,0.033401774,0.0098282365,0.011302979,0.027511808,0.0551181995,0.0433829,0.051041865,0.067429707,0.059399725,0.011944365,0.00338669499999999,0.01858519,0.02853634,0.045076551,0.04458878,0.01539456,0.01959483,0.02222694,0.01494311,0.01225676,0.00933887000000001,0.00887131,0.00521736,0.00942329,0.006174165,0.00521292,0.006411825,0.01382273,0.021582935,0.012201405,0.05506071,0.03795834,0.04790535,0.038481185,0.039521945,0.03409794,0.03404553,0.02749185,0.04905269,0.01409402
